Order Id,Order Item Id,order date (DateOrders),shipping date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Order Status,Shipping Mode,Customer Id,Customer Segment,Market,Order Region,Order Country,Category Name,Product Name,Product Price,Order Item Quantity,Order Item Discount,Sales,Order Item Total,Order Profit Per Order,Benefit per order
1895,514,10/06/2015 00:00,10/11/2015 00:00,5,2,Late delivery,1,PENDING_PAYMENT,First Class,7689,Home Office,Africa,Western Europe,SampleLand,Electronics,Sample Product,137.74,2,12.14,275.48,263.34,18.73,38.8
28279,515,12/30/2015 00:00,01/01/2016 00:00,2,2,Shipping on time,0,PENDING,First Class,6651,Consumer,Pacific Asia,Western Europe,SampleLand,Women's Apparel,Sample Product,123.66,3,48.06,370.98,322.92,-17.75,64.62
2520,516,07/04/2015 00:00,07/11/2015 00:00,7,6,Shipping on time,1,CLOSED,Standard Class,11120,Consumer,Africa,US Center,SampleLand,Camping & Hiking,Sample Product,96.67,5,20.56,483.35,462.79,126.55,107.35
9720,517,11/22/2015 00:00,11/25/2015 00:00,3,2,Late delivery,1,PENDING,Standard Class,8590,Consumer,Pacific Asia,Oceania,SampleLand,Cleats,Sample Product,347.83,5,39.54,1739.15,1699.61,16.65,223.81
41494,518,04/12/2017 00:00,04/14/2017 00:00,2,2,Advance shipping,0,PENDING_PAYMENT,Standard Class,9274,Home Office,Africa,West Africa,SampleLand,Women's Apparel,Sample Product,230.06,2,66.29,460.12,393.83,49.64,87.55
1731,519,01/28/2015 00:00,02/01/2015 00:00,4,2,Advance shipping,1,PROCESSING,Same Day,5911,Home Office,LATAM,South America,SampleLand,Camping & Hiking,Sample Product,200.42,1,29.0,200.42,171.42,-5.59,-1.86
20195,520,06/21/2017 00:00,06/28/2017 00:00,7,4,Late delivery,1,ON_HOLD,Standard Class,6343,Consumer,Pacific Asia,West Africa,SampleLand,Camping & Hiking,Sample Product,110.0,1,11.3,110.0,98.7,34.07,20.89
11424,521,07/13/2017 00:00,07/18/2017 00:00,5,4,Shipping on time,1,CLOSED,Standard Class,1792,Consumer,Africa,Oceania,SampleLand,Fishing,Sample Product,446.66,3,186.6,1339.98,1153.38,83.3,106.67
3244,522,03/03/2016 00:00,03/08/2016 00:00,5,2,Late delivery,1,PENDING,Second Class,9398,Corporate,Europe,South America,SampleLand,Indoor/Outdoor Games,Sample Product,227.15,4,22.06,908.6,886.54,239.15,286.77
12492,523,06/19/2015 00:00,06/22/2015 00:00,3,4,Advance shipping,0,ON_HOLD,First Class,9025,Corporate,Africa,Central America,SampleLand,Men's Footwear,Sample Product,307.77,1,21.25,307.77,286.52,20.93,81.66
6733,524,09/19/2016 00:00,09/26/2016 00:00,7,4,Advance shipping,1,CLOSED,Standard Class,3700,Corporate,Africa,Oceania,SampleLand,Men's Footwear,Sample Product,65.14,3,5.98,195.42,189.44,10.86,-18.83
4834,525,05/24/2015 00:00,05/25/2015 00:00,1,2,Advance shipping,0,PENDING_PAYMENT,Second Class,1680,Consumer,USCA,Western Europe,SampleLand,Cardio Equipment,Sample Product,62.91,2,9.04,125.82,116.78,0.96,28.29
39917,526,02/22/2016 00:00,02/27/2016 00:00,5,6,Late delivery,0,CLOSED,Standard Class,9433,Home Office,USCA,Central America,SampleLand,Fishing,Sample Product,43.0,5,25.52,215.0,189.48,15.55,32.42
7497,527,10/14/2017 00:00,10/15/2017 00:00,1,2,Late delivery,0,ON_HOLD,Second Class,9252,Corporate,LATAM,South America,SampleLand,Women's Apparel,Sample Product,190.0,4,96.32,760.0,663.68,195.03,146.95
56320,528,12/12/2017 00:00,12/14/2017 00:00,2,2,Advance shipping,0,COMPLETE,Standard Class,9374,Corporate,Africa,West Africa,SampleLand,Cleats,Sample Product,241.71,3,0.45,725.13,724.68,143.3,11.77
29197,529,05/09/2017 00:00,05/18/2017 00:00,9,6,Late delivery,1,COMPLETE,First Class,360,Consumer,Africa,West Africa,SampleLand,Camping & Hiking,Sample Product,129.84,3,22.76,389.52,366.76,-27.91,95.15
24479,530,11/17/2015 00:00,11/23/2015 00:00,6,6,Shipping on time,0,CLOSED,Second Class,10262,Consumer,Pacific Asia,South America,SampleLand,Cardio Equipment,Sample Product,181.34,1,27.04,181.34,154.3,22.14,-5.66
52547,531,02/01/2017 00:00,02/05/2017 00:00,4,2,Late delivery,1,CLOSED,Same Day,4319,Consumer,Europe,US Center,SampleLand,Cardio Equipment,Sample Product,13.07,3,3.47,39.21,35.74,4.43,10.88
46659,532,03/01/2017 00:00,03/08/2017 00:00,7,6,Advance shipping,1,PROCESSING,Standard Class,2909,Consumer,Pacific Asia,Oceania,SampleLand,Electronics,Sample Product,182.03,2,16.17,364.06,347.89,72.75,33.22
25228,533,03/22/2016 00:00,03/25/2016 00:00,3,4,Late delivery,0,CLOSED,First Class,6316,Home Office,Africa,Central America,SampleLand,Cardio Equipment,Sample Product,68.39,1,3.99,68.39,64.4,15.45,-3.36
58414,534,11/07/2016 00:00,11/10/2016 00:00,3,2,Shipping on time,1,PENDING,Standard Class,10188,Corporate,LATAM,Oceania,SampleLand,Cardio Equipment,Sample Product,72.91,2,7.06,145.82,138.76,21.45,29.88
31841,535,01/21/2015 00:00,01/27/2015 00:00,6,6,Advance shipping,0,COMPLETE,Standard Class,9779,Home Office,Pacific Asia,US Center,SampleLand,Women's Apparel,Sample Product,12.21,4,3.28,48.84,45.56,13.4,3.37
42498,536,08/01/2015 00:00,08/05/2015 00:00,4,4,Advance shipping,0,PROCESSING,Standard Class,2029,Corporate,LATAM,Oceania,SampleLand,Water Sports,Sample Product,351.23,3,70.25,1053.69,983.44,185.78,14.28
58178,537,07/16/2016 00:00,07/19/2016 00:00,3,2,Late delivery,1,PENDING_PAYMENT,First Class,11717,Consumer,Africa,Central America,SampleLand,Indoor/Outdoor Games,Sample Product,466.33,5,177.27,2331.65,2154.38,112.26,433.17
43380,538,06/27/2015 00:00,07/03/2015 00:00,6,4,Late delivery,1,ON_HOLD,Standard Class,9263,Corporate,USCA,Western Europe,SampleLand,Electronics,Sample Product,314.56,2,43.83,629.12,585.29,40.59,29.3
35455,539,06/29/2015 00:00,07/04/2015 00:00,5,4,Shipping on time,1,PENDING,Second Class,11196,Corporate,Africa,South America,SampleLand,Cleats,Sample Product,57.14,4,17.69,228.56,210.87,60.38,-0.5
36954,540,06/28/2017 00:00,06/29/2017 00:00,1,1,Late delivery,0,PENDING,Second Class,11159,Home Office,Africa,West Africa,SampleLand,Indoor/Outdoor Games,Sample Product,494.93,3,6.23,1484.79,1478.56,25.02,253.25
39245,541,11/30/2017 00:00,12/08/2017 00:00,8,6,Advance shipping,1,PENDING,Second Class,6305,Corporate,LATAM,US Center,SampleLand,Camping & Hiking,Sample Product,488.04,5,19.92,2440.2,2420.28,-86.78,139.6
58660,542,08/09/2016 00:00,08/15/2016 00:00,6,4,Shipping on time,1,CLOSED,Standard Class,430,Consumer,Pacific Asia,South America,SampleLand,Camping & Hiking,Sample Product,239.43,5,66.65,1197.15,1130.5,269.67,-86.19
42065,543,06/30/2017 00:00,07/04/2017 00:00,4,4,Late delivery,0,COMPLETE,Second Class,869,Corporate,Africa,Western Europe,SampleLand,Women's Apparel,Sample Product,62.86,4,33.38,251.44,218.06,20.14,0.46
17989,544,12/02/2017 00:00,12/09/2017 00:00,7,4,Late delivery,1,COMPLETE,Standard Class,7512,Corporate,LATAM,Southeast Asia,SampleLand,Cleats,Sample Product,363.16,3,129.24,1089.48,960.24,1.92,98.79
1320,545,06/10/2015 00:00,06/17/2015 00:00,7,4,Late delivery,1,PROCESSING,Second Class,1093,Consumer,Africa,Western Europe,SampleLand,Water Sports,Sample Product,481.12,3,23.85,1443.36,1419.51,387.98,224.99
46979,546,05/18/2016 00:00,05/22/2016 00:00,4,2,Late delivery,1,PROCESSING,Standard Class,7915,Consumer,Europe,Oceania,SampleLand,Camping & Hiking,Sample Product,391.56,4,116.25,1566.24,1449.99,-24.31,172.46
29289,547,03/28/2016 00:00,04/03/2016 00:00,6,6,Shipping on time,0,PENDING_PAYMENT,Second Class,1240,Consumer,Pacific Asia,West Africa,SampleLand,Indoor/Outdoor Games,Sample Product,315.86,5,143.22,1579.3,1436.08,329.72,450.14
24905,548,04/20/2015 00:00,04/24/2015 00:00,4,4,Advance shipping,0,CLOSED,First Class,9781,Home Office,LATAM,West Africa,SampleLand,Electronics,Sample Product,309.31,2,44.65,618.62,573.97,30.47,30.84
56108,549,04/24/2017 00:00,04/29/2017 00:00,5,4,Late delivery,1,CLOSED,Standard Class,3207,Consumer,Europe,Southeast Asia,SampleLand,Water Sports,Sample Product,489.18,5,255.93,2445.9,2189.97,483.02,635.71
9326,550,05/06/2016 00:00,05/09/2016 00:00,3,4,Shipping on time,0,PENDING_PAYMENT,Standard Class,1234,Corporate,Africa,US Center,SampleLand,Fishing,Sample Product,45.83,5,34.28,229.15,194.87,48.29,22.49
2252,551,06/04/2016 00:00,06/06/2016 00:00,2,2,Late delivery,0,PENDING,Standard Class,4082,Consumer,Africa,Western Europe,SampleLand,Fishing,Sample Product,83.28,1,1.21,83.28,82.07,-2.4,16.96
44362,552,06/17/2015 00:00,06/17/2015 00:00,0,1,Advance shipping,0,PROCESSING,First Class,10913,Consumer,LATAM,Central America,SampleLand,Camping & Hiking,Sample Product,417.1,2,64.51,834.2,769.69,208.72,110.13
55450,553,07/10/2015 00:00,07/13/2015 00:00,3,4,Advance shipping,0,COMPLETE,First Class,6623,Consumer,Pacific Asia,Western Europe,SampleLand,Cleats,Sample Product,81.11,2,12.47,162.22,149.75,26.7,-7.64
49764,554,08/23/2017 00:00,08/27/2017 00:00,4,2,Late delivery,1,PROCESSING,Standard Class,11925,Consumer,LATAM,Southeast Asia,SampleLand,Electronics,Sample Product,197.82,3,50.06,593.46,543.4,155.73,48.97
52263,555,03/14/2015 00:00,03/17/2015 00:00,3,4,Late delivery,0,PROCESSING,First Class,3100,Consumer,Africa,Oceania,SampleLand,Indoor/Outdoor Games,Sample Product,147.93,2,7.41,295.86,288.45,-24.76,58.8
51816,556,08/20/2015 00:00,08/27/2015 00:00,7,6,Advance shipping,1,PENDING_PAYMENT,Standard Class,8065,Corporate,Pacific Asia,Central America,SampleLand,Cleats,Sample Product,129.29,2,24.76,258.58,233.82,56.25,5.66
41134,557,10/20/2015 00:00,10/23/2015 00:00,3,2,Advance shipping,1,PENDING,First Class,2241,Consumer,Europe,South America,SampleLand,Indoor/Outdoor Games,Sample Product,22.6,1,0.15,22.6,22.45,7.72,1.09
55312,558,06/19/2016 00:00,06/20/2016 00:00,1,2,Late delivery,0,ON_HOLD,First Class,5159,Consumer,Pacific Asia,Central America,SampleLand,Cardio Equipment,Sample Product,287.46,1,31.96,287.46,255.5,55.26,55.06
20477,559,09/05/2016 00:00,09/12/2016 00:00,7,4,Late delivery,1,PROCESSING,Standard Class,4520,Corporate,Europe,Southeast Asia,SampleLand,Camping & Hiking,Sample Product,206.61,3,61.66,619.83,558.17,174.71,128.46
44694,560,06/22/2016 00:00,06/27/2016 00:00,5,2,Advance shipping,1,ON_HOLD,Same Day,7620,Consumer,USCA,Oceania,SampleLand,Electronics,Sample Product,280.28,2,27.78,560.56,532.78,46.16,75.29
5526,561,04/24/2015 00:00,05/02/2015 00:00,8,6,Late delivery,1,COMPLETE,Standard Class,8079,Consumer,Europe,Central America,SampleLand,Cleats,Sample Product,159.21,3,70.86,477.63,406.77,87.75,94.11
31657,562,08/29/2015 00:00,09/04/2015 00:00,6,4,Late delivery,1,PENDING_PAYMENT,Standard Class,657,Corporate,Europe,US Center,SampleLand,Indoor/Outdoor Games,Sample Product,471.32,2,117.19,942.64,825.45,128.15,230.2
17439,563,07/03/2017 00:00,07/05/2017 00:00,2,2,Advance shipping,0,COMPLETE,First Class,8345,Consumer,USCA,Western Europe,SampleLand,Water Sports,Sample Product,299.76,2,48.52,599.52,551.0,28.02,71.07
56321,564,11/02/2016 00:00,11/07/2016 00:00,5,2,Advance shipping,1,COMPLETE,Standard Class,9036,Corporate,Africa,Central America,SampleLand,Electronics,Sample Product,480.99,5,357.32,2404.95,2047.63,369.48,436.13
26169,565,11/21/2016 00:00,11/29/2016 00:00,8,6,Shipping on time,1,COMPLETE,Standard Class,4580,Consumer,Europe,Southeast Asia,SampleLand,Women's Apparel,Sample Product,181.5,5,113.0,907.5,794.5,49.56,-75.07
12574,566,12/31/2016 00:00,01/03/2017 00:00,3,2,Shipping on time,1,PROCESSING,Standard Class,840,Consumer,Pacific Asia,Southeast Asia,SampleLand,Men's Footwear,Sample Product,11.12,2,0.46,22.24,21.78,7.13,-1.89
34161,567,05/01/2017 00:00,05/07/2017 00:00,6,4,Late delivery,1,PROCESSING,Second Class,5069,Consumer,Europe,Oceania,SampleLand,Women's Apparel,Sample Product,392.82,1,34.83,392.82,357.99,92.7,61.29
4639,568,03/29/2015 00:00,04/03/2015 00:00,5,2,Shipping on time,1,ON_HOLD,Second Class,3871,Home Office,LATAM,South America,SampleLand,Camping & Hiking,Sample Product,415.42,5,180.97,2077.1,1896.13,553.47,352.82
7607,569,02/24/2016 00:00,02/28/2016 00:00,4,2,Late delivery,1,PENDING_PAYMENT,First Class,9509,Consumer,Europe,US Center,SampleLand,Indoor/Outdoor Games,Sample Product,38.76,4,15.18,155.04,139.86,26.02,4.5
25898,570,07/27/2016 00:00,08/01/2016 00:00,5,6,Shipping canceled,0,PENDING_PAYMENT,First Class,1673,Corporate,LATAM,Western Europe,SampleLand,Fishing,Sample Product,316.43,3,133.96,949.29,815.33,226.83,145.09
37854,571,01/07/2016 00:00,01/09/2016 00:00,2,2,Shipping on time,0,PENDING,First Class,3563,Corporate,USCA,US Center,SampleLand,Electronics,Sample Product,333.9,4,98.57,1335.6,1237.03,80.5,-67.07
34933,572,07/04/2017 00:00,07/04/2017 00:00,0,1,Late delivery,0,PROCESSING,Second Class,8712,Consumer,Pacific Asia,West Africa,SampleLand,Fishing,Sample Product,81.41,2,1.89,162.82,160.93,31.81,39.62
3324,573,06/14/2016 00:00,06/18/2016 00:00,4,4,Late delivery,0,ON_HOLD,First Class,11286,Consumer,Pacific Asia,South America,SampleLand,Cleats,Sample Product,280.74,3,60.56,842.22,781.66,39.24,46.02
40799,574,05/06/2017 00:00,05/15/2017 00:00,9,6,Advance shipping,1,CLOSED,Standard Class,7133,Consumer,Pacific Asia,Western Europe,SampleLand,Water Sports,Sample Product,129.17,2,30.53,258.34,227.81,38.16,35.8
3460,575,07/10/2017 00:00,07/11/2017 00:00,1,2,Late delivery,0,PROCESSING,Second Class,28,Consumer,Europe,Southeast Asia,SampleLand,Fishing,Sample Product,18.06,4,3.89,72.24,68.35,-4.64,23.28
48925,576,06/30/2016 00:00,07/05/2016 00:00,5,2,Late delivery,1,PENDING_PAYMENT,Standard Class,8390,Home Office,Pacific Asia,Western Europe,SampleLand,Cardio Equipment,Sample Product,434.79,1,1.77,434.79,433.02,111.03,57.35
2348,577,08/25/2017 00:00,08/31/2017 00:00,6,6,Late delivery,0,PENDING_PAYMENT,Standard Class,376,Consumer,LATAM,US Center,SampleLand,Fishing,Sample Product,250.93,3,34.24,752.79,718.55,64.51,98.44
1606,578,09/05/2016 00:00,09/10/2016 00:00,5,4,Advance shipping,1,PROCESSING,Standard Class,775,Consumer,LATAM,Western Europe,SampleLand,Electronics,Sample Product,393.03,5,201.08,1965.15,1764.07,604.7,-94.52
31056,579,07/08/2017 00:00,07/15/2017 00:00,7,6,Shipping on time,1,PENDING,Standard Class,8012,Consumer,LATAM,US Center,SampleLand,Water Sports,Sample Product,364.22,1,4.7,364.22,359.52,102.9,-28.78
48122,580,01/11/2016 00:00,01/14/2016 00:00,3,4,Shipping on time,0,ON_HOLD,Same Day,4445,Corporate,LATAM,US Center,SampleLand,Electronics,Sample Product,496.92,1,28.02,496.92,468.9,82.74,147.79
45902,581,06/26/2016 00:00,06/29/2016 00:00,3,4,Advance shipping,0,ON_HOLD,Standard Class,326,Consumer,Pacific Asia,Oceania,SampleLand,Indoor/Outdoor Games,Sample Product,224.6,5,22.43,1123.0,1100.57,21.61,319.06
36008,582,07/21/2016 00:00,07/25/2016 00:00,4,4,Late delivery,0,COMPLETE,First Class,4874,Consumer,LATAM,Western Europe,SampleLand,Electronics,Sample Product,219.5,5,78.35,1097.5,1019.15,186.96,269.76
10712,583,05/12/2015 00:00,05/13/2015 00:00,1,2,Shipping on time,0,PENDING_PAYMENT,Standard Class,4553,Consumer,Europe,Oceania,SampleLand,Camping & Hiking,Sample Product,148.06,3,9.43,444.18,434.75,104.57,151.03
57176,584,04/03/2016 00:00,04/09/2016 00:00,6,4,Late delivery,1,COMPLETE,Second Class,7229,Home Office,USCA,South America,SampleLand,Electronics,Sample Product,316.32,1,5.17,316.32,311.15,35.0,-17.56
1233,585,09/01/2017 00:00,09/06/2017 00:00,5,4,Shipping on time,1,CLOSED,Standard Class,11327,Corporate,Pacific Asia,Western Europe,SampleLand,Electronics,Sample Product,248.2,3,77.94,744.6,666.66,111.08,163.05
20874,586,10/24/2016 00:00,11/02/2016 00:00,9,6,Late delivery,1,CLOSED,Same Day,1228,Consumer,USCA,Oceania,SampleLand,Men's Footwear,Sample Product,367.09,2,17.4,734.18,716.78,210.97,-35.6
45245,587,07/07/2015 00:00,07/14/2015 00:00,7,4,Late delivery,1,PENDING_PAYMENT,Standard Class,7989,Corporate,Europe,Southeast Asia,SampleLand,Women's Apparel,Sample Product,184.69,3,12.87,554.07,541.2,-20.71,100.47
37019,588,01/08/2016 00:00,01/10/2016 00:00,2,2,Late delivery,0,CLOSED,Second Class,7767,Corporate,LATAM,Southeast Asia,SampleLand,Cleats,Sample Product,74.11,1,6.59,74.11,67.52,8.42,15.06
47425,589,07/18/2015 00:00,07/25/2015 00:00,7,4,Late delivery,1,CLOSED,Same Day,11722,Consumer,LATAM,South America,SampleLand,Electronics,Sample Product,432.59,5,14.14,2162.95,2148.81,622.37,455.73
45993,590,02/14/2015 00:00,02/17/2015 00:00,3,4,Late delivery,0,PROCESSING,Second Class,4736,Home Office,Pacific Asia,Western Europe,SampleLand,Men's Footwear,Sample Product,415.74,4,8.23,1662.96,1654.73,125.79,31.77
56378,591,09/10/2017 00:00,09/15/2017 00:00,5,4,Late delivery,1,PROCESSING,First Class,1942,Consumer,Africa,Central America,SampleLand,Cleats,Sample Product,181.99,4,47.11,727.96,680.85,202.78,202.55
30984,592,05/18/2016 00:00,05/24/2016 00:00,6,4,Late delivery,1,COMPLETE,Standard Class,10871,Home Office,Africa,Oceania,SampleLand,Water Sports,Sample Product,348.27,3,57.22,1044.81,987.59,149.32,152.8
49256,593,11/11/2015 00:00,11/16/2015 00:00,5,4,Late delivery,1,CLOSED,Standard Class,602,Home Office,LATAM,Central America,SampleLand,Cleats,Sample Product,251.28,2,41.06,502.56,461.5,37.2,143.56
9355,594,09/16/2016 00:00,09/19/2016 00:00,3,1,Late delivery,1,PROCESSING,Standard Class,5398,Corporate,LATAM,Southeast Asia,SampleLand,Indoor/Outdoor Games,Sample Product,382.88,5,285.29,1914.4,1629.11,564.0,163.06
10444,595,01/15/2015 00:00,01/22/2015 00:00,7,4,Late delivery,1,COMPLETE,Standard Class,7843,Corporate,Pacific Asia,Western Europe,SampleLand,Men's Footwear,Sample Product,201.16,2,26.23,402.32,376.09,-10.21,20.43
2988,596,10/03/2015 00:00,10/08/2015 00:00,5,4,Late delivery,1,PENDING_PAYMENT,Standard Class,1225,Consumer,LATAM,West Africa,SampleLand,Indoor/Outdoor Games,Sample Product,272.46,2,47.09,544.92,497.83,28.02,151.53
12271,597,02/25/2017 00:00,03/03/2017 00:00,6,6,Late delivery,0,CLOSED,Second Class,3561,Consumer,LATAM,US Center,SampleLand,Cardio Equipment,Sample Product,38.33,5,26.43,191.65,165.22,-0.18,44.13
6684,598,10/28/2016 00:00,11/02/2016 00:00,5,4,Late delivery,1,PROCESSING,Same Day,1241,Consumer,Europe,Central America,SampleLand,Cleats,Sample Product,95.71,1,6.94,95.71,88.77,30.39,-5.44
49454,599,11/17/2017 00:00,11/24/2017 00:00,7,4,Shipping on time,1,PROCESSING,Second Class,10147,Home Office,Africa,Central America,SampleLand,Water Sports,Sample Product,393.07,1,46.06,393.07,347.01,-11.24,33.8
29694,600,10/10/2016 00:00,10/17/2016 00:00,7,4,Shipping on time,1,PENDING_PAYMENT,First Class,3052,Consumer,Europe,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,196.97,4,64.84,787.88,723.04,-33.47,-47.66
26652,601,06/10/2016 00:00,06/17/2016 00:00,7,4,Late delivery,1,CLOSED,Standard Class,7240,Consumer,LATAM,US Center,SampleLand,Indoor/Outdoor Games,Sample Product,27.2,2,5.2,54.4,49.2,0.92,14.35
38376,602,04/30/2017 00:00,05/01/2017 00:00,1,1,Late delivery,0,PROCESSING,Standard Class,2878,Consumer,LATAM,Central America,SampleLand,Water Sports,Sample Product,92.14,3,38.66,276.42,237.76,41.34,27.4
21574,603,08/19/2017 00:00,08/25/2017 00:00,6,6,Shipping on time,0,CLOSED,Second Class,8326,Consumer,USCA,Western Europe,SampleLand,Women's Apparel,Sample Product,211.68,3,0.07,635.04,634.97,12.16,11.23
34231,604,03/20/2017 00:00,03/27/2017 00:00,7,6,Advance shipping,1,CLOSED,Standard Class,9560,Consumer,Africa,Southeast Asia,SampleLand,Men's Footwear,Sample Product,361.78,5,244.46,1808.9,1564.44,73.84,-106.99
212,605,10/20/2017 00:00,10/25/2017 00:00,5,4,Advance shipping,1,CLOSED,Standard Class,483,Home Office,Africa,Western Europe,SampleLand,Women's Apparel,Sample Product,188.11,4,56.17,752.44,696.27,97.72,22.19
42775,606,05/17/2017 00:00,05/23/2017 00:00,6,4,Advance shipping,1,CLOSED,First Class,8668,Consumer,USCA,South America,SampleLand,Cardio Equipment,Sample Product,375.14,3,102.43,1125.42,1022.99,190.53,65.61
52290,607,07/21/2017 00:00,07/25/2017 00:00,4,1,Late delivery,1,PENDING_PAYMENT,Standard Class,7930,Consumer,Pacific Asia,South America,SampleLand,Electronics,Sample Product,430.45,3,87.18,1291.35,1204.17,193.76,405.42
2340,608,05/20/2015 00:00,05/25/2015 00:00,5,4,Late delivery,1,PENDING_PAYMENT,Standard Class,920,Consumer,USCA,South America,SampleLand,Indoor/Outdoor Games,Sample Product,177.16,4,27.73,708.64,680.91,120.34,235.29
4831,609,04/02/2017 00:00,04/06/2017 00:00,4,4,Late delivery,0,ON_HOLD,Standard Class,3173,Corporate,LATAM,Central America,SampleLand,Camping & Hiking,Sample Product,402.18,2,7.96,804.36,796.4,160.8,86.24
8181,610,05/11/2016 00:00,05/18/2016 00:00,7,4,Late delivery,1,CLOSED,Second Class,10217,Consumer,Africa,South America,SampleLand,Camping & Hiking,Sample Product,72.17,1,10.23,72.17,61.94,18.26,19.28
36484,611,08/07/2016 00:00,08/09/2016 00:00,2,1,Advance shipping,1,PROCESSING,Standard Class,5321,Consumer,USCA,Southeast Asia,SampleLand,Water Sports,Sample Product,213.49,3,59.94,640.47,580.53,118.3,150.61
45668,612,11/30/2016 00:00,12/06/2016 00:00,6,4,Late delivery,1,PENDING,Second Class,1154,Consumer,LATAM,South America,SampleLand,Indoor/Outdoor Games,Sample Product,57.81,5,37.87,289.05,251.18,56.37,61.86
49376,613,10/29/2017 00:00,10/30/2017 00:00,1,2,Advance shipping,0,ON_HOLD,Standard Class,7703,Consumer,Europe,Oceania,SampleLand,Fishing,Sample Product,35.74,1,1.56,35.74,34.18,2.68,0.72
46871,614,11/22/2017 00:00,11/27/2017 00:00,5,4,Late delivery,1,ON_HOLD,Second Class,9427,Consumer,Africa,South America,SampleLand,Camping & Hiking,Sample Product,41.62,1,1.74,41.62,39.88,12.96,9.34
34626,615,10/15/2015 00:00,10/20/2015 00:00,5,4,Late delivery,1,PENDING_PAYMENT,First Class,5199,Corporate,Pacific Asia,South America,SampleLand,Women's Apparel,Sample Product,61.33,5,15.45,306.65,291.2,76.79,100.75
