issue,key,detail,severity,route_to
sla_breach,169413,shipped 4d past schedule,high,Logistics
sla_breach,170114,shipped 4d past schedule,high,Logistics
sla_breach,169411,shipped 4d past schedule,high,Logistics
sla_breach,169410,shipped 4d past schedule,high,Logistics
sla_breach,170441,shipped 4d past schedule,high,Logistics
sla_breach,41795,shipped 4d past schedule,high,Logistics
sla_breach,159212,shipped 4d past schedule,high,Logistics
sla_breach,154633,shipped 4d past schedule,high,Logistics
sla_breach,174850,shipped 4d past schedule,high,Logistics
sla_breach,132133,shipped 4d past schedule,high,Logistics
sla_breach,129958,shipped 4d past schedule,high,Logistics
sla_breach,24192,shipped 4d past schedule,high,Logistics
sla_breach,150835,shipped 4d past schedule,high,Logistics
sla_breach,2782,shipped 4d past schedule,high,Logistics
sla_breach,137667,shipped 4d past schedule,high,Logistics
sla_breach,2779,shipped 4d past schedule,high,Logistics
sla_breach,5414,shipped 4d past schedule,high,Logistics
sla_breach,5412,shipped 4d past schedule,high,Logistics
sla_breach,139409,shipped 4d past schedule,high,Logistics
sla_breach,136899,shipped 4d past schedule,high,Logistics
sla_breach,138132,shipped 4d past schedule,high,Logistics
sla_breach,4589,shipped 4d past schedule,high,Logistics
sla_breach,136900,shipped 4d past schedule,high,Logistics
sla_breach,4590,shipped 4d past schedule,high,Logistics
sla_breach,17585,shipped 4d past schedule,high,Logistics
sla_breach,153300,shipped 4d past schedule,high,Logistics
sla_breach,24191,shipped 4d past schedule,high,Logistics
sla_breach,176190,shipped 4d past schedule,high,Logistics
sla_breach,175580,shipped 4d past schedule,high,Logistics
sla_breach,75284,shipped 4d past schedule,high,Logistics
sla_breach,69281,shipped 4d past schedule,high,Logistics
sla_breach,72873,shipped 4d past schedule,high,Logistics
sla_breach,57952,shipped 4d past schedule,high,Logistics
sla_breach,104834,shipped 4d past schedule,high,Logistics
sla_breach,72874,shipped 4d past schedule,high,Logistics
sla_breach,114312,shipped 4d past schedule,high,Logistics
sla_breach,58490,shipped 4d past schedule,high,Logistics
sla_breach,57953,shipped 4d past schedule,high,Logistics
sla_breach,73497,shipped 4d past schedule,high,Logistics
sla_breach,58491,shipped 4d past schedule,high,Logistics
sla_breach,104878,shipped 4d past schedule,high,Logistics
sla_breach,104877,shipped 4d past schedule,high,Logistics
sla_breach,177560,shipped 4d past schedule,high,Logistics
sla_breach,176965,shipped 4d past schedule,high,Logistics
sla_breach,176015,shipped 4d past schedule,high,Logistics
sla_breach,178330,shipped 4d past schedule,high,Logistics
sla_breach,92941,shipped 4d past schedule,high,Logistics
sla_breach,98471,shipped 4d past schedule,high,Logistics
sla_breach,102733,shipped 4d past schedule,high,Logistics
sla_breach,95926,shipped 4d past schedule,high,Logistics
sla_breach,91364,shipped 4d past schedule,high,Logistics
sla_breach,92943,shipped 4d past schedule,high,Logistics
sla_breach,125981,shipped 4d past schedule,high,Logistics
sla_breach,103561,shipped 4d past schedule,high,Logistics
sla_breach,44330,shipped 4d past schedule,high,Logistics
sla_breach,154632,shipped 4d past schedule,high,Logistics
sla_breach,38531,shipped 4d past schedule,high,Logistics
sla_breach,23552,shipped 4d past schedule,high,Logistics
sla_breach,4591,shipped 4d past schedule,high,Logistics
sla_breach,55404,shipped 7d past schedule,high,Logistics
sla_breach,72007,shipped 6d past schedule,high,Logistics
sla_breach,88462,shipped 4d past schedule,high,Logistics
sla_breach,4220,shipped 9d past schedule,high,Logistics
sla_breach,75468,shipped 4d past schedule,high,Logistics
sla_breach,58867,shipped 9d past schedule,high,Logistics
sla_breach,81838,shipped 10d past schedule,high,Logistics
sla_breach,163256,shipped 5d past schedule,high,Logistics
sla_breach,146146,shipped 8d past schedule,high,Logistics
sla_breach,57684,shipped 9d past schedule,high,Logistics
sla_breach,16692,shipped 4d past schedule,high,Logistics
sla_breach,66701,shipped 7d past schedule,high,Logistics
sla_breach,122255,shipped 10d past schedule,high,Logistics
sla_breach,2912,shipped 6d past schedule,high,Logistics
sla_breach,132877,shipped 8d past schedule,high,Logistics
sla_breach,123620,shipped 7d past schedule,high,Logistics
sla_breach,107883,shipped 10d past schedule,high,Logistics
sla_breach,132879,shipped 4d past schedule,high,Logistics
sla_breach,125655,shipped 7d past schedule,high,Logistics
sla_breach,89733,shipped 8d past schedule,high,Logistics
sla_breach,157594,shipped 6d past schedule,high,Logistics
sla_breach,178627,shipped 6d past schedule,high,Logistics
sla_breach,134432,shipped 9d past schedule,high,Logistics
sla_breach,10902,shipped 8d past schedule,high,Logistics
sla_breach,124114,shipped 4d past schedule,high,Logistics
sla_breach,124113,shipped 4d past schedule,high,Logistics
sla_breach,124112,shipped 4d past schedule,high,Logistics
sla_breach,105615,shipped 4d past schedule,high,Logistics
sla_breach,173220,shipped 4d past schedule,high,Logistics
sla_breach,159501,shipped 4d past schedule,high,Logistics
sla_breach,165464,shipped 4d past schedule,high,Logistics
sla_breach,159500,shipped 4d past schedule,high,Logistics
sla_breach,50191,shipped 4d past schedule,high,Logistics
sla_breach,165465,shipped 4d past schedule,high,Logistics
sla_breach,159679,shipped 4d past schedule,high,Logistics
sla_breach,42158,shipped 4d past schedule,high,Logistics
sla_breach,166291,shipped 4d past schedule,high,Logistics
sla_breach,31113,shipped 4d past schedule,high,Logistics
sla_breach,166293,shipped 4d past schedule,high,Logistics
sla_breach,159503,shipped 4d past schedule,high,Logistics
sla_breach,159504,shipped 4d past schedule,high,Logistics
sla_breach,42634,shipped 4d past schedule,high,Logistics
sla_breach,31112,shipped 4d past schedule,high,Logistics
sla_breach,42159,shipped 4d past schedule,high,Logistics
sla_breach,42157,shipped 4d past schedule,high,Logistics
sla_breach,27353,shipped 4d past schedule,high,Logistics
sla_breach,36043,shipped 4d past schedule,high,Logistics
sla_breach,48774,shipped 4d past schedule,high,Logistics
sla_breach,27437,shipped 9d past schedule,high,Logistics
sla_breach,34680,shipped 4d past schedule,high,Logistics
sla_breach,172265,shipped 4d past schedule,high,Logistics
sla_breach,50562,shipped 4d past schedule,high,Logistics
sla_breach,173299,shipped 8d past schedule,high,Logistics
sla_breach,167074,shipped 4d past schedule,high,Logistics
sla_breach,31915,shipped 4d past schedule,high,Logistics
sla_breach,166708,shipped 4d past schedule,high,Logistics
sla_breach,39475,shipped 4d past schedule,high,Logistics
sla_breach,26817,shipped 4d past schedule,high,Logistics
sla_breach,169933,shipped 4d past schedule,high,Logistics
sla_breach,39472,shipped 4d past schedule,high,Logistics
sla_breach,43363,shipped 6d past schedule,high,Logistics
sla_breach,117846,shipped 4d past schedule,high,Logistics
sla_breach,164729,shipped 4d past schedule,high,Logistics
sla_breach,31916,shipped 4d past schedule,high,Logistics
sla_breach,44427,shipped 4d past schedule,high,Logistics
sla_breach,37692,shipped 4d past schedule,high,Logistics
sla_breach,117847,shipped 4d past schedule,high,Logistics
sla_breach,44426,shipped 4d past schedule,high,Logistics
sla_breach,49150,shipped 4d past schedule,high,Logistics
sla_breach,167075,shipped 4d past schedule,high,Logistics
sla_breach,31918,shipped 4d past schedule,high,Logistics
sla_breach,36400,shipped 4d past schedule,high,Logistics
sla_breach,27851,shipped 4d past schedule,high,Logistics
sla_breach,134764,shipped 4d past schedule,high,Logistics
sla_breach,19466,shipped 4d past schedule,high,Logistics
sla_breach,146661,shipped 4d past schedule,high,Logistics
sla_breach,15766,shipped 4d past schedule,high,Logistics
sla_breach,132710,shipped 4d past schedule,high,Logistics
sla_breach,15406,shipped 4d past schedule,high,Logistics
sla_breach,132709,shipped 4d past schedule,high,Logistics
sla_breach,15405,shipped 4d past schedule,high,Logistics
sla_breach,132708,shipped 4d past schedule,high,Logistics
sla_breach,6577,shipped 4d past schedule,high,Logistics
sla_breach,140983,shipped 4d past schedule,high,Logistics
sla_breach,5315,shipped 4d past schedule,high,Logistics
sla_breach,6575,shipped 4d past schedule,high,Logistics
sla_breach,15408,shipped 4d past schedule,high,Logistics
sla_breach,217,shipped 5d past schedule,high,Logistics
sla_breach,19465,shipped 4d past schedule,high,Logistics
sla_breach,936,shipped 4d past schedule,high,Logistics
sla_breach,3688,shipped 4d past schedule,high,Logistics
sla_breach,13298,shipped 4d past schedule,high,Logistics
sla_breach,141126,shipped 4d past schedule,high,Logistics
sla_breach,15344,shipped 4d past schedule,high,Logistics
sla_breach,15343,shipped 4d past schedule,high,Logistics
sla_breach,3690,shipped 4d past schedule,high,Logistics
sla_breach,24072,shipped 4d past schedule,high,Logistics
sla_breach,13301,shipped 4d past schedule,high,Logistics
sla_breach,135918,shipped 10d past schedule,high,Logistics
sla_breach,5674,shipped 4d past schedule,high,Logistics
sla_breach,935,shipped 4d past schedule,high,Logistics
sla_breach,20273,shipped 4d past schedule,high,Logistics
sla_breach,24071,shipped 4d past schedule,high,Logistics
sla_breach,5677,shipped 4d past schedule,high,Logistics
sla_breach,5675,shipped 4d past schedule,high,Logistics
sla_breach,4417,shipped 5d past schedule,high,Logistics
sla_breach,20272,shipped 4d past schedule,high,Logistics
sla_breach,153747,shipped 4d past schedule,high,Logistics
sla_breach,5678,shipped 4d past schedule,high,Logistics
sla_breach,5676,shipped 4d past schedule,high,Logistics
sla_breach,134652,shipped 4d past schedule,high,Logistics
sla_breach,20029,shipped 4d past schedule,high,Logistics
sla_breach,143028,shipped 4d past schedule,high,Logistics
sla_breach,143026,shipped 4d past schedule,high,Logistics
sla_breach,134654,shipped 4d past schedule,high,Logistics
sla_breach,151649,shipped 4d past schedule,high,Logistics
sla_breach,151648,shipped 4d past schedule,high,Logistics
sla_breach,52566,shipped 4d past schedule,high,Logistics
sla_breach,111417,shipped 4d past schedule,high,Logistics
sla_breach,177730,shipped 9d past schedule,high,Logistics
sla_breach,52564,shipped 4d past schedule,high,Logistics
sla_breach,52563,shipped 4d past schedule,high,Logistics
sla_breach,51567,shipped 4d past schedule,high,Logistics
sla_breach,52353,shipped 4d past schedule,high,Logistics
sla_breach,52352,shipped 4d past schedule,high,Logistics
sla_breach,76725,shipped 4d past schedule,high,Logistics
sla_breach,176355,shipped 4d past schedule,high,Logistics
sla_breach,106498,shipped 4d past schedule,high,Logistics
sla_breach,67124,shipped 4d past schedule,high,Logistics
sla_breach,67534,shipped 4d past schedule,high,Logistics
sla_breach,66584,shipped 4d past schedule,high,Logistics
sla_breach,67533,shipped 4d past schedule,high,Logistics
sla_breach,175815,shipped 4d past schedule,high,Logistics
sla_breach,67532,shipped 4d past schedule,high,Logistics
sla_breach,67531,shipped 4d past schedule,high,Logistics
sla_breach,178195,shipped 4d past schedule,high,Logistics
sla_breach,175370,shipped 4d past schedule,high,Logistics
sla_breach,67125,shipped 4d past schedule,high,Logistics
sla_breach,63312,shipped 4d past schedule,high,Logistics
sla_breach,174995,shipped 4d past schedule,high,Logistics
sla_breach,178915,shipped 4d past schedule,high,Logistics
sla_breach,178527,shipped 10d past schedule,high,Logistics
sla_breach,73654,shipped 4d past schedule,high,Logistics
sla_breach,178180,shipped 4d past schedule,high,Logistics
sla_breach,54317,shipped 4d past schedule,high,Logistics
sla_breach,180410,shipped 4d past schedule,high,Logistics
sla_breach,54319,shipped 4d past schedule,high,Logistics
sla_breach,73469,shipped 4d past schedule,high,Logistics
sla_breach,65710,shipped 4d past schedule,high,Logistics
sla_breach,73465,shipped 4d past schedule,high,Logistics
sla_breach,95307,shipped 4d past schedule,high,Logistics
sla_breach,83071,shipped 7d past schedule,high,Logistics
sla_breach,95309,shipped 4d past schedule,high,Logistics
sla_breach,83856,shipped 4d past schedule,high,Logistics
sla_breach,96410,shipped 4d past schedule,high,Logistics
sla_breach,81573,shipped 4d past schedule,high,Logistics
sla_breach,94927,shipped 4d past schedule,high,Logistics
sla_breach,94930,shipped 4d past schedule,high,Logistics
sla_breach,94928,shipped 4d past schedule,high,Logistics
sla_breach,88866,shipped 4d past schedule,high,Logistics
sla_breach,94926,shipped 4d past schedule,high,Logistics
sla_breach,96409,shipped 4d past schedule,high,Logistics
sla_breach,100966,shipped 4d past schedule,high,Logistics
sla_breach,42160,shipped 4d past schedule,high,Logistics
sla_breach,34679,shipped 4d past schedule,high,Logistics
sla_breach,48775,shipped 4d past schedule,high,Logistics
sla_breach,31111,shipped 4d past schedule,high,Logistics
sla_breach,31109,shipped 4d past schedule,high,Logistics
sla_breach,119341,shipped 4d past schedule,high,Logistics
sla_breach,119340,shipped 4d past schedule,high,Logistics
sla_breach,36044,shipped 4d past schedule,high,Logistics
sla_breach,39471,shipped 4d past schedule,high,Logistics
sla_breach,50563,shipped 4d past schedule,high,Logistics
sla_breach,117844,shipped 4d past schedule,high,Logistics
sla_breach,167077,shipped 4d past schedule,high,Logistics
sla_breach,36398,shipped 4d past schedule,high,Logistics
sla_breach,9852,shipped 4d past schedule,high,Logistics
sla_breach,148968,shipped 4d past schedule,high,Logistics
sla_breach,15340,shipped 4d past schedule,high,Logistics
sla_breach,141124,shipped 4d past schedule,high,Logistics
sla_breach,153288,shipped 10d past schedule,high,Logistics
sla_breach,3691,shipped 4d past schedule,high,Logistics
sla_breach,12753,shipped 4d past schedule,high,Logistics
sla_breach,134653,shipped 4d past schedule,high,Logistics
sla_breach,76724,shipped 4d past schedule,high,Logistics
sla_breach,54318,shipped 4d past schedule,high,Logistics
sla_breach,80198,shipped 4d past schedule,high,Logistics
sla_breach,99071,shipped 4d past schedule,high,Logistics
sla_breach,83857,shipped 4d past schedule,high,Logistics
sla_breach,130502,shipped 4d past schedule,high,Logistics
sla_breach,130110,shipped 4d past schedule,high,Logistics
sla_breach,130050,shipped 8d past schedule,high,Logistics
sla_breach,129916,shipped 4d past schedule,high,Logistics
sla_breach,129858,shipped 4d past schedule,high,Logistics
sla_breach,129615,shipped 6d past schedule,high,Logistics
sla_breach,129427,shipped 4d past schedule,high,Logistics
sla_breach,129143,shipped 4d past schedule,high,Logistics
sla_breach,128988,shipped 7d past schedule,high,Logistics
sla_breach,128821,shipped 4d past schedule,high,Logistics
sla_breach,128785,shipped 6d past schedule,high,Logistics
sla_breach,128661,shipped 4d past schedule,high,Logistics
sla_breach,128336,shipped 4d past schedule,high,Logistics
sla_breach,127386,shipped 4d past schedule,high,Logistics
sla_breach,127173,shipped 4d past schedule,high,Logistics
sla_breach,126867,shipped 4d past schedule,high,Logistics
sla_breach,126302,shipped 4d past schedule,high,Logistics
sla_breach,126172,shipped 4d past schedule,high,Logistics
sla_breach,126075,shipped 4d past schedule,high,Logistics
